,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
992,Hoskote,13.073014,77.79213809999999,Shri Guru Nalapaka,13.072689489272166,77.78687466501316,Indian Restaurant
993,Hoskote,13.073014,77.79213809999999,Sri Ganesh Bhavan,13.078698,77.789856,Vegetarian / Vegan Restaurant
994,Hoskote,13.073014,77.79213809999999,Sadhana,13.077578,77.796378,Indie Movie Theater
995,Hosur,12.7328844,77.8309478,Domino's pizza,12.733723832868126,77.83391833305359,Pizza Place
996,Hosur,12.7328844,77.8309478,Dhanunjaya's Luxury Hotel,12.735729542750251,77.8300974040064,Hotel
997,Hosur,12.7328844,77.8309478,Hosur Railway Station,12.73529967922844,77.82676373075702,Platform
998,Hosur,12.7328844,77.8309478,Pallavi Super Market,12.73788885276287,77.82985210418701,Department Store
999,Hosur,12.7328844,77.8309478,Ananth Bhavan,12.736912645897977,77.8250047166567,Breakfast Spot
1000,Hosur,12.7328844,77.8309478,Hosur Main Bus Junction,12.736452961605373,77.82714903484698,Bus Station
1001,Hosur,12.7328844,77.8309478,Polar Bear,12.739904791694565,77.8325989884847,Ice Cream Shop
1002,Hunasamaranahalli,13.1440103,77.6191241,cafe coffee day,13.145366004172379,77.61790616731058,Coffee Shop
1003,Hunasamaranahalli,13.1440103,77.6191241,A2B restaurant,13.15216625524829,77.62064826601289,Indian Restaurant
1004,Hunasamaranahalli,13.1440103,77.6191241,Parika,13.145124232284816,77.6180279169697,Indian Restaurant
1005,Hunasamaranahalli,13.1440103,77.6191241,Bhagini Grand,13.14583290168925,77.61819575537689,Indian Restaurant
1006,Hunasamaranahalli,13.1440103,77.6191241,Adyar Ananda Bhavan,13.152124,77.621124,South Indian Restaurant
1007,Jalige,13.2265508,77.58439820000001,Devanhalli,13.224469627176887,77.57669289380232,Farm
1008,Kanasavadi,13.208441800000001,77.43641509999999,Thyamagondlu,13.214761141587639,77.44012501280137,Street Art
1009,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.210237827554488,77.6703813493477,Multicuisine Indian Restaurant
1010,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.20995222051731,77.6705714775186,Andhra Restaurant
1011,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.214305,77.67474,Karnataka Restaurant
1012,Kannamangala,13.215192300000002,77.6667197,Friends Dhaba,13.207327094975371,77.66864222079217,Indian Restaurant
1013,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.210237827554488,77.6703813493477,Multicuisine Indian Restaurant
1014,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.20995222051731,77.6705714775186,Andhra Restaurant
1015,Kannamangala,13.215192300000002,77.6667197,Sri Krishna Grand,13.214305,77.67474,Karnataka Restaurant
1016,Kannamangala,13.215192300000002,77.6667197,Friends Dhaba,13.207327094975371,77.66864222079217,Indian Restaurant
1017,Kodigehalli,13.0031666,77.7272835,Senette Bean Bags,13.008082389831543,77.73101806640625,Furniture / Home Store
1018,Madigondanahalli,13.0694268,77.20845390000001,Parijatham Hotel,13.07539352304456,77.21008055259414,Indian Restaurant
1019,Madigondanahalli,13.0694268,77.20845390000001,Hotel Karaavali,13.075638,77.20903,Dhaba
1020,Magadi,12.9567353,77.22422809999999,Cobra's hide-out,12.958030124831623,77.22597955982661,Pharmacy
1021,Magadi,12.9567353,77.22422809999999,Apollo Pharmacy,12.9580584,77.2194397,Pharmacy
1022,Mallathahalli,12.961066699999998,77.5099088,Swathi Restaurant,12.960838553522096,77.50771586344938,Indian Restaurant
1023,Mallathahalli,12.961066699999998,77.5099088,Nammoora Thindi,12.960784840217332,77.51247321692753,Breakfast Spot
1024,Mallathahalli,12.961066699999998,77.5099088,Cloud Cafe,12.961044,77.509285,Café
1025,Mallathahalli,12.961066699999998,77.5099088,Just Bake,12.961064792478563,77.51156816444542,Bakery
1026,Mallathahalli,12.961066699999998,77.5099088,Nandana Palace,12.961203,77.510662,Andhra Restaurant
1027,Mallathahalli,12.961066699999998,77.5099088,Nammane Upchara,12.961245577741485,77.51184255812471,South Indian Restaurant
1028,Mallathahalli,12.961066699999998,77.5099088,M K Ahmed super market,12.960821827711793,77.50693137142387,Market
1029,Mallathahalli,12.961066699999998,77.5099088,O2 Fitness Zone,12.957626520141293,77.51057138185084,Gym
1030,Malur,13.006034300000001,77.9382839,Sri Balaji,13.00682544708252,77.93794250488281,Indie Movie Theater
1031,Malur,13.006034300000001,77.9382839,Sai Ram Resturant,13.0081757,77.9390375,BBQ Joint
1032,Malur,13.006034300000001,77.9382839,Malur,13.00204231227126,77.93822751376743,Train Station
1033,Malur,13.006034300000001,77.9382839,West End Fashion House,13.001459767028596,77.93817642709837,Men's Store
1034,Manchanayakanahalli,12.835017,77.4172925,Wonder la Amusement Park,12.834399287885123,77.41430177871538,Theme Park Ride / Attraction
1035,Manchanayakanahalli,12.835017,77.4172925,Tirumala Gree Palace,12.835881842335397,77.41550116292656,Indian Restaurant
1036,Manchanayakanahalli,12.835017,77.4172925,Thirumala Green Palace,12.835890769958496,77.41544342041016,Hotel Bar
1037,Manchanayakanahalli,12.835017,77.4172925,Stop Over,12.836827408861858,77.416212941119,Chinese Restaurant
1038,Manchanayakanahalli,12.835017,77.4172925,Polar Bear,12.837171957252155,77.41624656832653,Ice Cream Shop
1039,Mathahalli,13.1104415,77.443513,KSTDC,13.110806880913872,77.44982600212097,Tourist Information Center
1040,Mathahalli,13.1104415,77.443513,Apollo Pharmacy,13.1025625,77.4439375,Pharmacy
1041,Mathikere,13.032888400000001,77.557374,Biriyani Paradise,13.030652439711085,77.5622161145674,Indian Restaurant
1042,Mathikere,13.032888400000001,77.557374,Jp park,13.038751321222442,77.5551380739094,Park
1043,Mathikere,13.032888400000001,77.557374,Cafe Coffee Day,13.031717399707885,77.55940591512328,Café
1044,Mathikere,13.032888400000001,77.557374,New Agarwal Bhavan,13.030533465479458,77.56019532061102,Diner
1045,Mathikere,13.032888400000001,77.557374,international fitness centre,13.034829709730193,77.55785465240479,Gym
1046,Mathikere,13.032888400000001,77.557374,Food Campus,13.031899310259977,77.55925793054259,American Restaurant
1047,Mathikere,13.032888400000001,77.557374,Polar Bear,13.034556320074296,77.56099874888841,Ice Cream Shop
1048,Mathikere,13.032888400000001,77.557374,CALICUT Restaurant,13.030272426770807,77.5620174407959,Indian Restaurant
1049,Mathikere,13.032888400000001,77.557374,Msrec Bus St,13.029881376224626,77.5617767908879,Bus Station
1050,Mathikere,13.032888400000001,77.557374,Dayfresh Basyir,13.039910426286186,77.55577529974789,Bakery
1051,Mathikere,13.032888400000001,77.557374,Shahi Darbar,13.032550895101087,77.56563104769607,Indian Restaurant
1052,Mayaganahalli,12.7706442,77.33531049999999,Rasta Cafe,12.766091943260632,77.3315072048116,Coffee Shop
1053,Mayaganahalli,12.7706442,77.33531049999999,Cafe Coffee Day,12.768255409944866,77.33474054580007,Café
1054,Mayaganahalli,12.7706442,77.33531049999999,Rasta Cafe,12.767714,77.332558,Café
1055,Narasandra,13.064293699999999,77.1729895,Radha Krishna Udupi Pure Veg Restaurant,13.06261,77.16805,Hotel
1056,Narasandra,13.064293699999999,77.1729895,Shark Food Court,13.057907504943444,77.17657327651978,Indian Restaurant
1057,Narasipura,13.110049900000002,77.4630552,khyatsandra Railway Station,13.116567920979518,77.46426740686911,Platform
1058,Nelamangala,13.095302400000001,77.39635859999999,Sln Factory outlet,13.097374294262655,77.39564806929255,Clothing Store
1059,Nelamangala,13.095302400000001,77.39635859999999,garden restaurant,13.09866100951759,77.39217819208835,Indian Restaurant
1060,Nelamangala,13.095302400000001,77.39635859999999,Toll Booth,13.0908612110508,77.39985641359021,Road
1061,Nelamangala,13.095302400000001,77.39635859999999,Hanuman Statue,13.094759139438091,77.38909501517185,Scenic Lookout
1062,Neriga,12.9117656,77.77652509999999,Shristhi Village,12.913261,77.773636,Resort
1063,Rameshwara,12.99365815,77.5678621969321,Swensen's,12.99162264662317,77.57069395613192,Ice Cream Shop
1064,Rameshwara,12.99365815,77.5678621969321,New Krishna Bhavan,12.99289778546701,77.57148884016746,Indian Restaurant
1065,Rameshwara,12.99365815,77.5678621969321,Shri Sagar (Formerly CTR),12.998309485708504,77.56945976452197,Indian Restaurant
1066,Rameshwara,12.99365815,77.5678621969321,Mavalli Tiffin Room (MTR),12.993694874301262,77.57142459327149,Karnataka Restaurant
1067,Rameshwara,12.99365815,77.5678621969321,Asha Sweet Center,12.999370572624446,77.57132224515472,Snack Place
1068,Rameshwara,12.99365815,77.5678621969321,INOX,12.991698836501671,77.57056913374885,Multiplex
1069,Rameshwara,12.99365815,77.5678621969321,Krispy Kreme Doughnuts,12.991562442110716,77.57110303908739,Donut Shop
1070,Rameshwara,12.99365815,77.5678621969321,Mantri Square,12.991575965814693,77.57108539767026,Shopping Mall
1071,Rameshwara,12.99365815,77.5678621969321,Mad Over Donuts,12.991577102584209,77.57099777083349,Donut Shop
1072,Rameshwara,12.99365815,77.5678621969321,Kalmane Koffees,12.991542298881146,77.57117511887564,Coffee Shop
1073,Rameshwara,12.99365815,77.5678621969321,Al Bek,12.994258685516549,77.57149064755079,Restaurant
1074,Rameshwara,12.99365815,77.5678621969321,Rajdhani,12.991699115184144,77.57052926806347,Rajasthani Restaurant
1075,Rameshwara,12.99365815,77.5678621969321,Hotel Janatha,12.999216933608858,77.57121001217656,Indian Restaurant
1076,Rameshwara,12.99365815,77.5678621969321,Starbucks,12.991589767359908,77.57113148619194,Coffee Shop
1077,Rameshwara,12.99365815,77.5678621969321,Subway,12.991628170727196,77.57078172514093,Sandwich Place
1078,Rameshwara,12.99365815,77.5678621969321,Sai Shakti Veg,12.99922045228025,77.56798496638436,Vegetarian / Vegan Restaurant
1079,Rameshwara,12.99365815,77.5678621969321,CTR,12.998255692519006,77.56955691708252,Breakfast Spot
1080,Rameshwara,12.99365815,77.5678621969321,Gelato Italiano,12.99156980534757,77.5711335169108,Dessert Shop
1081,Rameshwara,12.99365815,77.5678621969321,Iyer Mess,12.998894906321036,77.57012501323105,Indian Restaurant
1082,Rameshwara,12.99365815,77.5678621969321,Halli Mane,12.995585063081808,77.57179602128052,Indian Restaurant
1083,Rameshwara,12.99365815,77.5678621969321,Amoeba,12.99157021165877,77.57102590162296,Arcade
1084,Rameshwara,12.99365815,77.5678621969321,Lakshmi Juice Centre,12.990533308557653,77.57456962099303,Juice Bar
1085,Rameshwara,12.99365815,77.5678621969321,Albek,12.996487384978787,77.56150245666504,Indian Restaurant
1086,Rameshwara,12.99365815,77.5678621969321,Bliss Chocolate Lounge,12.99167290948131,77.5705081785261,Bakery
1087,Rameshwara,12.99365815,77.5678621969321,Marks & Spencer,12.991539707403318,77.57122995517241,Clothing Store
1088,Rameshwara,12.99365815,77.5678621969321,KFC,12.991547344565374,77.57116558783362,Fast Food Restaurant
1089,Rameshwara,12.99365815,77.5678621969321,Shoppers Stop,12.99156395548015,77.57112247292112,Miscellaneous Shop
1090,Rameshwara,12.99365815,77.5678621969321,Raghavendra Stores,13.000798558901932,77.56392365936823,Breakfast Spot
1091,Rameshwara,12.99365815,77.5678621969321,Baskin-Robbins,12.991681,77.570593,Ice Cream Shop
1092,Rameshwara,12.99365815,77.5678621969321,Rasa,12.994212552593925,77.57131082062315,Bar
1093,Rameshwara,12.99365815,77.5678621969321,Lifestyle,12.991519426626484,77.57112292300272,Clothing Store
1094,Rameshwara,12.99365815,77.5678621969321,Domino's Pizza,12.998,77.571,Pizza Place
1095,Rameshwara,12.99365815,77.5678621969321,Hallimane,12.995645663540271,77.57175092801235,Vegetarian / Vegan Restaurant
1096,Rameshwara,12.99365815,77.5678621969321,Cafe Coffee Day,12.993100264374014,77.57017135620117,Café
1097,Rameshwara,12.99365815,77.5678621969321,Pizza Hut @ Mantri Mall,12.991581241266264,77.57097063379967,Pizza Place
1098,Rameshwara,12.99365815,77.5678621969321,The Great Kabab Factory,12.991584019480761,77.57102607640877,Indian Restaurant
1099,Rameshwara,12.99365815,77.5678621969321,New Samrat Restaurant,12.989394635631218,77.57276446433143,Indian Restaurant
1100,Rameshwara,12.99365815,77.5678621969321,Reliance Digital,12.991581089619693,77.57100429737585,Electronics Store
1101,Rameshwara,12.99365815,77.5678621969321,Reliance Trends,12.991621746680627,77.57125187197221,Clothing Store
1102,Rameshwara,12.99365815,77.5678621969321,Food Court,12.991646212171805,77.57061710566572,Food Court
1103,Rameshwara,12.99365815,77.5678621969321,Barista Creme,12.998495058066846,77.57152145437017,Café
1104,Rameshwara,12.99365815,77.5678621969321,Adyar Ananda Bhavan (A2B),12.997616521190778,77.57126824919258,Vegetarian / Vegan Restaurant
1105,Rameshwara,12.99365815,77.5678621969321,Pantaloons,12.991542170356308,77.57103684159512,Clothing Store
1106,Rameshwara,12.99365815,77.5678621969321,Spar Hypermarket,12.991498003431461,77.57120209004938,Department Store
1107,Rameshwara,12.99365815,77.5678621969321,Oval Bar,12.991576356850796,77.57096735756065,Cocktail Bar
1108,Rameshwara,12.99365815,77.5678621969321,Food Camp,13.000975247148876,77.572331351764,Indian Restaurant
1109,Rameshwara,12.99365815,77.5678621969321,Amrith Ice creams,13.001859955880118,77.56734047512491,Ice Cream Shop
1110,Rameshwara,12.99365815,77.5678621969321,McDonald's,12.991638795756195,77.57132454420075,Fast Food Restaurant
1111,Rameshwara,12.99365815,77.5678621969321,Pizza Hut,12.991494808536192,77.57102332705847,American Restaurant
1112,Rameshwara,12.99365815,77.5678621969321,Sbarro,12.991616045479297,77.57052596076036,Italian Restaurant
1113,Rameshwara,12.99365815,77.5678621969321,Imagine,12.991669401242829,77.57059254930996,Electronics Store
1114,Rameshwara,12.99365815,77.5678621969321,Hotel Swathi,12.989055449185772,77.57206614566185,Indian Restaurant
1115,Rameshwara,12.99365815,77.5678621969321,Sri Ganesh Bombay Vada Pav Corner,12.990531067626469,77.57462770444705,Fast Food Restaurant
1116,Rameshwara,12.99365815,77.5678621969321,Oven fresh,13.000624656677246,77.5654067993164,Bakery
1117,Rameshwara,12.99365815,77.5678621969321,Magaji Orchid Hotel Bangalore,12.989202736504684,77.57453255931387,Hotel
1118,Rameshwara,12.99365815,77.5678621969321,Malleswaram Railway Station,13.000811951538296,77.56381429226143,Train Station
1119,Rameshwara,12.99365815,77.5678621969321,Dew Drops Hotel,12.98604642004778,77.57242255551171,Hotel
1120,Rameshwara,12.99365815,77.5678621969321,Reliance Trends,13.001782719666622,77.57156622975151,Women's Store
1121,Sadahalli,13.211108800000002,77.64702199999999,Thunder Ball @ Club Cabana,13.205162767320218,77.64735108524937,Bowling Alley
1122,Sadahalli,13.211108800000002,77.64702199999999,Water World @ Club Cabana,13.20510482788086,77.64730834960938,Water Park
1123,Sadahalli,13.211108800000002,77.64702199999999,Club Cabana Resort,13.204374205118956,77.64652329461569,Resort
1124,Sadahalli,13.211108800000002,77.64702199999999,Jade735,13.206006,77.640024,Lounge
1125,Sadahalli,13.211108800000002,77.64702199999999,Konark Hotel,13.203674225202668,77.65167131741262,Breakfast Spot
1126,Sarjapura,12.860086599999999,77.7861352,Ravi Theatre,12.8587885,77.783615,Movie Theater
1127,Sarjapura,12.860086599999999,77.7861352,Atithi Sagar,12.86071965142956,77.77936662347174,Fast Food Restaurant
1128,Sarjapura,12.860086599999999,77.7861352,Festo Hyper Market,12.861053,77.777245,Supermarket
1129,Shivagange,13.178154199999998,77.2287036,Shivganga Hills,13.177794947419406,77.226013241893,Mountain
1130,Solur,13.0698018,77.2586709,Hindustan Auto Diesel Garage,13.066212,77.252843,Auto Garage
1131,Tavarekere S.O (Bangalore),12.963694,77.40142390000001,Tavarekere,12.964534167042538,77.40013240902941,Scenic Lookout
1132,Tavarekere S.O (Bangalore),12.963694,77.40142390000001,Casio Exclusive Store,12.95798,77.401207,Watch Shop
1133,Tavarekere S.O (Bangalore),12.963694,77.40142390000001,Gajria Farms,12.957099135982498,77.39684204173676,Farm
1134,Tavarekere S.O (Bangalore),12.963694,77.40142390000001,Nimble Organics,12.955462484810122,77.39964723587035,Organic Grocery
1135,Thippasandra,12.973936,77.6509982,Lazer Castle,12.97519265797958,77.6468948193028,Arcade
1136,Thippasandra,12.973936,77.6509982,Leon Grill,12.969111964192724,77.64878825383457,Burger Joint
1137,Thippasandra,12.973936,77.6509982,cream stone,12.970448471279681,77.64704458358108,Ice Cream Shop
1138,Thippasandra,12.973936,77.6509982,Laddoos,12.968608630550321,77.64964399895968,Indian Restaurant
1139,Thippasandra,12.973936,77.6509982,Cafe Thulp,12.97054539355029,77.6471532999672,Burger Joint
1140,Thippasandra,12.973936,77.6509982,The Fatty Bao,12.970429572458972,77.6451026338787,Asian Restaurant
1141,Thippasandra,12.973936,77.6509982,Third Wave Coffee Roasters Indiranagar,12.97855365376682,77.64532420670389,Café
1142,Thippasandra,12.973936,77.6509982,Café Max,12.978407737568805,77.64427149288929,German Restaurant
1143,Thippasandra,12.973936,77.6509982,Monkey Bar,12.97039919840766,77.64527105931315,Pub
1144,Thippasandra,12.973936,77.6509982,eclipse lounge,12.973694984076802,77.64400073279776,Lounge
1145,Thippasandra,12.973936,77.6509982,Bombay Brasserie,12.97033986898996,77.64587098485183,Multicuisine Indian Restaurant
1146,Thippasandra,12.973936,77.6509982,Natural Ice Cream,12.970349663341073,77.64454476012666,Ice Cream Shop
1147,Thippasandra,12.973936,77.6509982,380 Down,12.975181956990173,77.64685713825222,Bar
1148,Thippasandra,12.973936,77.6509982,Sharon Tea Stall,12.973127734576053,77.64712691068524,Tea Room
1149,Thippasandra,12.973936,77.6509982,Haagen Dazs,12.97025062301479,77.64399998700664,Ice Cream Shop
1150,Thippasandra,12.973936,77.6509982,Sapna Book House,12.979130482335183,77.64661991909207,Bookstore
1151,Thippasandra,12.973936,77.6509982,New Frosty's,12.980580037620213,77.64615365054266,Butcher
1152,Thippasandra,12.973936,77.6509982,Milano,12.979096175904914,77.64406308459338,Ice Cream Shop
1153,Thippasandra,12.973936,77.6509982,Shabari Juice Junction,12.968700528384726,77.64888123888163,Juice Bar
1154,Thippasandra,12.973936,77.6509982,Spoonful of Sugar,12.979302980055708,77.64368592655504,Dessert Shop
1155,Thippasandra,12.973936,77.6509982,Tayabbs,12.969312223213148,77.64774785041102,BBQ Joint
1156,Thippasandra,12.973936,77.6509982,NH 8,12.973237429724453,77.64685947145301,Indian Restaurant
1157,Thippasandra,12.973936,77.6509982,New Punjabi Hotel,12.972644841822078,77.64683402752696,Indian Restaurant
1158,Thippasandra,12.973936,77.6509982,Fossil,12.970484128221884,77.64681004806933,Accessories Store
1159,Thippasandra,12.973936,77.6509982,Soo Ra Sang,12.965619156409307,77.64914251962088,Korean Restaurant
1160,Thippasandra,12.973936,77.6509982,Monkey Bar,12.970328689143555,77.64510698235551,Bar
1161,Thippasandra,12.973936,77.6509982,Burrito King,12.97091301227782,77.64725600150057,Mexican Restaurant
1162,Thippasandra,12.973936,77.6509982,Plantain Leaf,12.971893328128434,77.65479791452063,Indian Restaurant
1163,Thippasandra,12.973936,77.6509982,Onesta,12.978654093078921,77.64352254009174,Pizza Place
1164,Thippasandra,12.973936,77.6509982,The Warehouse,12.975192077769645,77.64686880579796,Lounge
1165,Thippasandra,12.973936,77.6509982,Delicacy,12.96789714445816,77.65297959446143,Chinese Restaurant
1166,Thippasandra,12.973936,77.6509982,The Only Place,12.973845184145466,77.64455249123337,Steakhouse
1167,Thippasandra,12.973936,77.6509982,Mast Kalandar,12.978450839183704,77.64398762339621,Indian Restaurant
1168,Thippasandra,12.973936,77.6509982,Lazy Suzy,12.970913996711596,77.64730733833757,Café
1169,Thippasandra,12.973936,77.6509982,Annapoorani,12.970449959834651,77.64644922703366,Indian Restaurant
1170,Thippasandra,12.973936,77.6509982,Cake Walk,12.97910982224851,77.64491255280505,Dessert Shop
1171,Thippasandra,12.973936,77.6509982,M.K.Retail,12.978494846456329,77.64461556113748,Department Store
1172,Thippasandra,12.973936,77.6509982,Daddy's Deli,12.970328188310825,77.64279601240476,Deli / Bodega
1173,Thippasandra,12.973936,77.6509982,Mama Mia Gelato,12.973924511642698,77.64319346979285,Ice Cream Shop
1174,Thippasandra,12.973936,77.6509982,Breadworks,12.97381455352682,77.6419867358635,Bakery
1175,Thippasandra,12.973936,77.6509982,Harrys Pub,12.971464888897806,77.64726083881466,Pub
1176,Thippasandra,12.973936,77.6509982,Beyond China,12.974101566624958,77.64626831732086,Chinese Restaurant
1177,Thippasandra,12.973936,77.6509982,Thippasandra Market,12.973181239356618,77.64794395857132,Flea Market
1178,Thippasandra,12.973936,77.6509982,Sly Granny,12.970548151076665,77.64640274696568,Speakeasy
1179,Thippasandra,12.973936,77.6509982,The People's Art Cafe,12.973840262650604,77.64218288702607,Café
1180,Thippasandra,12.973936,77.6509982,Au Bon Pain,12.978468873331321,77.64514300849872,Café
1181,Thippasandra,12.973936,77.6509982,Cafe Srinidhi,12.969350382874147,77.64772889034991,Indian Restaurant
1182,Thippasandra,12.973936,77.6509982,Madurai Idly Shop,12.971471724865998,77.64718993998628,Vegetarian / Vegan Restaurant
1183,Thippasandra,12.973936,77.6509982,Glocal Junction,12.970308517014141,77.64488469457089,Cocktail Bar
1184,Thippasandra,12.973936,77.6509982,Kaayal,12.968258584178132,77.65053587974201,Indian Restaurant
1185,Thippasandra,12.973936,77.6509982,Bob's,12.969481024040816,77.65183870680515,Indian Restaurant
1186,Thippasandra,12.973936,77.6509982,Chai Point,12.974730206596313,77.65569017578764,Food Truck
1187,Thippasandra,12.973936,77.6509982,Green pepper,12.968723049757228,77.64887454205679,Indian Restaurant
1188,Thippasandra,12.973936,77.6509982,Godrej Nature's Basket,12.978366254030572,77.64311528919905,Gourmet Shop
1189,Thippasandra,12.973936,77.6509982,Mani's Dum Biryani,12.968847683627693,77.64806611511081,Indian Restaurant
1190,Thippasandra,12.973936,77.6509982,The Biryanis,12.96778592878806,77.6543703561135,Indian Restaurant
1191,Thippasandra,12.973936,77.6509982,Cafe Coffee Day,12.967722483002703,77.65435472554519,Café
1192,Thippasandra,12.973936,77.6509982,Barista Lavazza,12.979603129117667,77.65797139397279,Coffee Shop
1193,Thippasandra,12.973936,77.6509982,The French Loaf,12.969453610141187,77.6477042383343,Bakery
1194,Thippasandra,12.973936,77.6509982,Dakshin Cafe,12.968048153810187,77.65224643105164,Indian Restaurant
1195,Thippasandra,12.973936,77.6509982,Beijing Bites,12.96887755766989,77.6480043643224,Chinese Restaurant
1196,Thippasandra,12.973936,77.6509982,Mast Kalandar,12.968614217976924,77.64961604870123,Indian Restaurant
1197,Thippasandra,12.973936,77.6509982,Malabar Hotel,12.967760855349725,77.65439877722774,Indian Restaurant
1198,Thippasandra,12.973936,77.6509982,HAL III Stage,12.971111664608955,77.65524275542121,Park
1199,Thippasandra,12.973936,77.6509982,Cafe Grill,12.968906994342417,77.6486486907086,Fast Food Restaurant
1200,Thippasandra,12.973936,77.6509982,Chak Le,12.968207019186625,77.65127182141896,Indian Restaurant
1201,Thippasandra,12.973936,77.6509982,Swaad Punjabi Dhaba,12.9695473176071,77.6549287021136,Indian Restaurant
1202,Thippasandra,12.973936,77.6509982,Lassi Shop,12.968861729986736,77.64799156516025,Bubble Tea Shop
1203,Thippasandra,12.973936,77.6509982,Sagar delux,12.96809,77.651845,South Indian Restaurant
1204,Thippasandra,12.973936,77.6509982,Heritage Fresh,12.968729585072525,77.64788138540528,Department Store
1205,Thippasandra,12.973936,77.6509982,Amul Ice Cream,12.967828587382018,77.65363762016122,Dessert Shop
1206,Thippasandra,12.973936,77.6509982,Bekal,12.967764195080635,77.65418396385115,Kerala Restaurant
1207,Thippasandra,12.973936,77.6509982,Aquarium Store,12.967402641677825,77.64791250228882,Pet Store
1208,Thippasandra,12.973936,77.6509982,Daily Mart,12.965807570511503,77.64951002397514,Department Store
1209,Thippasandra,12.973936,77.6509982,Shreedevi,12.98141257672265,77.64608702412161,Indian Restaurant
1210,Thippasandra,12.973936,77.6509982,Spice Curry,12.981177640523706,77.64613736311134,Indian Restaurant
1211,Uganavadi,13.236587900000002,77.665414,Tribal Cafe,13.231785,77.665657,Café
1212,Yadavanahalli,12.789855300000001,77.7514537,La Classic,12.783670634168706,77.75730104636754,Hotel Bar
1213,Yadavanahalli,12.789855300000001,77.7514537,Ramee Guestline Hotel Bangalore,12.785596593939529,77.74379332727744,Resort
1214,Yadavanahalli,12.789855300000001,77.7514537,Sk Green Paark Inn,12.787046249072013,77.74338910432219,Restaurant
